1624135146,Медпойма,"[""https:\/\/p1.zoon.ru\/preview\/qAPncwvRu_91OBRyvzuhqw\/160x160x90\/1\/0\/4\/5dca6071fd1a316197579aad_5f0c75be4728a.jpg"",""https:\/\/p2.zoon.ru\/preview\/WY-QDtTub2pTEwF-zjTZgg\/160x160x90\/1\/5\/b\/5dca6071fd1a316197579aad_5f0c75d54bb03.jpg"",""https:\/\/p0.zoon.ru\/preview\/YaWLZNf8iAaiUaQb6I3qxA\/160x160x90\/1\/4\/2\/5dca6071fd1a316197579aad_5f0c75ced21e3.jpg"",""https:\/\/p0.zoon.ru\/preview\/IUk221JxG_YE1-YVjiM_Sg\/160x160x90\/1\/f\/f\/5dca6071fd1a316197579aad_5f0c75fb84dc5.jpg"",""https:\/\/p1.zoon.ru\/preview\/jq-lQdBhv-_pcHUccpnVYw\/160x160x90\/1\/7\/e\/5dca6071fd1a316197579aad_5f0c75f6ae79c.jpg""]","Медицинские центры, Специализированная клиника , Капельница на дому, Справка в лагерь","м. Мякинино, Красногорский бульвар, 7, Красногорск",…Врач маммолог-онколог Родионов В…,2021-19-06 23:37:04
1624135148,Здоровье,"[""https:\/\/p0.zoon.ru\/preview\/jfPzm6l-PDxbGIAa_TSarg\/160x160x90\/3\/2\/4\/54b47201b9556d402d8b4586_5c8f81aea19e5.jpg"",""https:\/\/p2.zoon.ru\/preview\/w7YNjVI26LGj8Aji-PMLAQ\/160x160x90\/3\/8\/7\/54b47201b9556d402d8b4586_5c8f81aa4f510.jpg"",""https:\/\/p1.zoon.ru\/preview\/cexWRpS-zND1SxnJh3g8TA\/160x160x90\/3\/f\/a\/54b47201b9556d402d8b4586_5c8f81ab09b3b.jpg"",""https:\/\/p0.zoon.ru\/preview\/rGURYVR1wgRLFZqTGwFVVw\/160x160x90\/3\/b\/0\/54b47201b9556d402d8b4586_5c8f81b0bb576.jpg"",""https:\/\/p0.zoon.ru\/preview\/B7rXeJb9WmmT1t8DpMFJ_A\/160x160x90\/1\/7\/4\/54b47201b9556d402d8b4586_5c8f81b0735bf.jpg""]","Медицинские центры, Центр семейной медицины , Многопрофильная клиника, Экспертиза нетрудоспособности","улица Ленина, 23к1, вход со двора, Лобня",…Я доверяю свое здоровье только Екатерине Сергеевне…,2021-19-06 23:37:05
1624135150,Мед-токс,"[""https:\/\/p0.zoon.ru\/preview\/fT3K14v5Hn9J18IxaDaWPw\/160x160x90\/1\/0\/9\/608ac1895a2b4e0b323b6001_60af3084eb8f5.jpg"",""https:\/\/p2.zoon.ru\/preview\/Iq51PZ93mctPRvEJ9R0W5A\/160x160x90\/1\/0\/2\/608ac1895a2b4e0b323b6001_60af30b929cbe.jpg"",""https:\/\/p2.zoon.ru\/preview\/HDY9NYEqGz-XQeboev-qjA\/160x160x90\/1\/6\/9\/608ac1895a2b4e0b323b6001_60ab481e9cda5.jpg"",""https:\/\/p0.zoon.ru\/preview\/owBJNTtzeG75-gBJ0_5Wwg\/160x160x90\/1\/1\/3\/608ac1895a2b4e0b323b6001_60ab481d47912.jpg"",""https:\/\/p2.zoon.ru\/preview\/5BoPhqw6-N0ZGmhOzEjvWg\/160x160x90\/1\/8\/8\/608ac1895a2b4e0b323b6001_60ab481ac7ecb.jpg""]","Медицинские центры, Специализированная клиника , Капельница на дому, Вызов медсестры на дом","м. Верхние Лихоборы, Ильменский проезд, 10 ст1, Москва",Решила сходить на курсы психотерапии после сильного запоя и последующей депрессии…,2021-19-06 23:37:06
1624135152,Первая стоматология,"[""https:\/\/p1.zoon.ru\/preview\/XPRmsDFmI2xzE1i1ANfHwA\/160x160x90\/1\/7\/8\/52c082de40c0886b7c8de739_595e4e1a4a89e.jpg"",""https:\/\/p1.zoon.ru\/preview\/XSIruCwt-O3gfeSyqxHKdw\/160x160x90\/1\/2\/b\/52c082de40c0886b7c8de739_595e4e0e3e453.jpg"",""https:\/\/p1.zoon.ru\/preview\/TErFykmJhelv0muJOhFZFQ\/160x160x90\/1\/7\/8\/52c082de40c0886b7c8de739_595e4e2d73bb6.jpg"",""https:\/\/p1.zoon.ru\/preview\/khaOU6KT7uR2IAJqqeE8TA\/160x160x90\/1\/4\/2\/52c082de40c0886b7c8de739_595e4e36427a9.jpg"",""https:\/\/p1.zoon.ru\/preview\/R2mFsUbQ2_j6Fzlx8cDMng\/160x160x90\/1\/0\/1\/52c082de40c0886b7c8de739_595e4e11a225e.jpg""]","Медицинские центры, Стоматология под микроскопом , Базальная имплантация, Стоматологическая поликлиника","м. Ховрино, улица Дыбенко, 18к1, Москва",…Хочу отметить очень трепетное и уважительное отношение как со стороны врача так и от прочих сотрудников клиники…,2021-19-06 23:37:07
1624135154,НовоДент,"[""https:\/\/p2.zoon.ru\/preview\/iwZS0Y27EEMM3ziXSfD6kw\/160x160x90\/1\/1\/7\/5aa4ad54a24fd974eb112ef4_5c82d5f9d4c07.jpg"",""https:\/\/p2.zoon.ru\/preview\/qPMoc0Dqv6cErdbVuHMM8g\/160x160x90\/1\/f\/c\/5aa4ad54a24fd974eb112ef4_5c82d5f86c902.jpg"",""https:\/\/p2.zoon.ru\/preview\/v55zj1O-jrOMm5tKbdpwjg\/160x160x90\/1\/9\/9\/5aa4ad54a24fd974eb112ef4_5c82d5f9f33cf.jpg"",""https:\/\/p0.zoon.ru\/preview\/a1ZWjL-fQERWnjLFL8e0zw\/160x160x90\/1\/1\/9\/5aa4ad54a24fd974eb112ef4_5c82d5f8803a2.jpg"",""https:\/\/p1.zoon.ru\/preview\/5DUO3YrukshROlLPTk5DXA\/160x160x90\/1\/a\/6\/5aa4ad54a24fd974eb112ef4_5b49ca50ddbde.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. Кунцевская, Одинцовский район, улица Чистяковой, 18, Вход расположен со двора. Ориентир - центр дома с внутренней стороны. Еще вход - через лабораторию ""Гемотест"" со стороны улицы Чистяковой, Одинцово","…Заранее позвонила и записалась, в назначенный день приехала, врач приняла меня без задержек…",2021-19-06 23:37:08
1624135156,Московский доктор,"[""https:\/\/p1.zoon.ru\/preview\/uOMSaktrp0U90TNjydgLJQ\/160x160x90\/1\/a\/a\/52c0832340c0886b7c8debe5_5cf8e1d8205ec.jpg"",""https:\/\/p1.zoon.ru\/preview\/IkTAb2hNZeP1KvbsW-g6eA\/160x160x90\/1\/c\/2\/52c0832340c0886b7c8debe5_5ddf9d37ee9aa.jpg"",""https:\/\/p2.zoon.ru\/preview\/uNCJdvKk1UU3XsLz9W2bfQ\/160x160x90\/1\/c\/a\/52c0832340c0886b7c8debe5_5ddf9d3ec6d8a.jpg"",""https:\/\/p2.zoon.ru\/preview\/oYPGDRB8tzDqIWCFRd6DwQ\/160x160x90\/1\/c\/b\/52c0832340c0886b7c8debe5_5ddf9d3704a80.jpg"",""https:\/\/p0.zoon.ru\/preview\/Om7MUxbc6_0X8aqYjeo5-A\/160x160x90\/1\/e\/f\/52c0832340c0886b7c8debe5_5ddf9d3f8122c.jpg""]","Медицинские центры, Кожно-венерологический диспансер , Специализированная клиника, Лечение варикоза лазером","м. Бульвар Дмитрия Донского, Коктебельская улица, 2к1, Москва",Врач Юлия Викторовна Семенова мне очень нравится своими профессиональными качествами.,2021-19-06 23:37:09
1624135158,Бьюти Дент,"[""https:\/\/p1.zoon.ru\/preview\/ip1q-HN128IWt1Dnd4yuQg\/160x160x90\/3\/3\/1\/4fa2c31b3c72dd192f000006_5d80ea0c8459a.jpg"",""https:\/\/p0.zoon.ru\/preview\/zxf3UcDGZzHfb3N9bI3Yqw\/160x160x90\/1\/6\/0\/4fa2c31b3c72dd192f000006_5d80ea12dc7f5.jpg"",""https:\/\/p1.zoon.ru\/preview\/N087RDeAVk2hjISarFVNOA\/160x160x90\/1\/c\/d\/4fa2c31b3c72dd192f000006_5d80ea1b2bbcf.jpg"",""https:\/\/p2.zoon.ru\/preview\/_4fzD3HbigtRfxZROm0ElA\/160x160x90\/1\/5\/7\/4fa2c31b3c72dd192f000006_5d80ea08d5278.jpg"",""https:\/\/p2.zoon.ru\/preview\/pkor6fQiv35S_uxCj2O6mA\/160x160x90\/1\/b\/7\/4fa2c31b3c72dd192f000006_5d80e9eb2f9d3.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Неотложная помощь в стоматологии","м. Серпуховская, улица Павла Андреева, 4, 1 этаж, Москва","…Осталась довольна, делали тщательно, врач внимательный, все процедуры объясняет, постоянно спрашивали про мои ощущения…",2021-19-06 23:37:10
1624135159,Клиника Оливия,"[""https:\/\/p2.zoon.ru\/preview\/0XXxKW3gDHI3sXXNHaVTeA\/160x160x90\/1\/8\/6\/5a0b5b8ea24fd95cab66c0d7_5ea31c05d1758.jpg"",""https:\/\/p1.zoon.ru\/preview\/jqJq9P_NatpYAddfAi2CLQ\/160x160x90\/1\/1\/0\/5a0b5b8ea24fd95cab66c0d7_5dcbc9931107e.jpg"",""https:\/\/p2.zoon.ru\/preview\/PyqVnPYcY06Sm92PwxcSqQ\/160x160x90\/1\/3\/5\/5a0b5b8ea24fd95cab66c0d7_5dce6aa6e423a.jpg"",""https:\/\/p1.zoon.ru\/preview\/QyZh4VpkmPZKHIEmvBtslA\/160x160x90\/1\/f\/2\/5a0b5b8ea24fd95cab66c0d7_5fac0bda3de34.jpg"",""https:\/\/p2.zoon.ru\/preview\/UWrODy3ZUgFnVr3V5ZWHVA\/160x160x90\/1\/b\/8\/5a0b5b8ea24fd95cab66c0d7_5fac0ab523faf.jpg""]","Медицинские центры, Специализированная клиника , Лечение варикоза лазером, Программы комплексного обследования","Можайское шоссе, 165, 1 этаж, Одинцово","В клинике приятная атмосфера и хороший доктор, я раз в месяц тут бываю и всегда довольна обслуживанием.",2021-19-06 23:37:10
1624135161,Клиника подологии Podology Clinic,"[""https:\/\/p1.zoon.ru\/preview\/1s9IqcpY1Im4uzglB0azZQ\/160x160x90\/1\/3\/d\/57d70fb040c0882c298b755b_5bb20895cf897.jpg"",""https:\/\/p1.zoon.ru\/preview\/fWydwSqWnS-8eFk93SxnLw\/160x160x90\/1\/5\/0\/57d70fb040c0882c298b755b_5df0ae98215bd.jpg"",""https:\/\/p1.zoon.ru\/preview\/u42QyqTRmfUuCKZTxSLKmQ\/160x160x90\/1\/c\/a\/57d70fb040c0882c298b755b_5df0af360aeda.jpg"",""https:\/\/p0.zoon.ru\/preview\/5I5QAMT4GF7QILSnQH63FA\/160x160x90\/1\/6\/5\/57d70fb040c0882c298b755b_5df0af129efa5.jpg"",""https:\/\/p0.zoon.ru\/preview\/m586asNm1bElDeaEI_vqFg\/160x160x90\/1\/9\/7\/57d70fb040c0882c298b755b_5df0af06c08f6.jpg""]","Медицинские центры, Специализированная клиника , Изготовление индивидуальных ортопедических стелек, Детская хирургия","м. Раменки, Мичуринский проспект, 19 корпус 1, помещение XII, Москва",Мне очень нравятся приветливые сотрудники этой клиники…,2021-19-06 23:37:11
1624135163,Клиника Семейная,"[""https:\/\/p2.zoon.ru\/preview\/Ooh7umYYCJKeZjHlCnWz2A\/160x160x90\/1\/7\/0\/5441e17a8b3a537e118b45bd_5fed5f05c6adb.jpg"",""https:\/\/p2.zoon.ru\/preview\/59rQHSCKVSalyREnwEx9QQ\/160x160x90\/1\/0\/d\/5441e17a8b3a537e118b45bd_5fb1565b8c555.jpg"",""https:\/\/p0.zoon.ru\/preview\/fxwMm284QzNvzz05gTX3Yw\/160x160x90\/1\/6\/1\/5441e17a8b3a537e118b45bd_5f1aaead4eee2.jpg"",""https:\/\/p0.zoon.ru\/preview\/JhZmgHrwDVIx7MRThw3SIg\/160x160x90\/1\/6\/7\/5441e17a8b3a537e118b45bd_5f1aae74c16a1.jpg"",""https:\/\/p1.zoon.ru\/preview\/FJcSCAN8lw0aPgzH8h9-rw\/160x160x90\/1\/c\/9\/5441e17a8b3a537e118b45bd_5f1aaf2c50be5.jpg""]","Медицинские центры, Висцеральный массаж , Лечение варикоза лазером, Капельница на дому","м. Лефортово, Госпитальная площадь, 2с1, Москва",Хочу выразить огромную благодарность врачу клиники Беридзе Тамаре Малхазовне!..,2021-19-06 23:37:12
1624135165,Консилиум Дент,"[""https:\/\/p0.zoon.ru\/preview\/sEeLzSKN_408_pwTAVJMBQ\/160x160x90\/1\/7\/7\/54e41d36d6d7f63c268b456f_5d56892ecb3c9.jpg"",""https:\/\/p1.zoon.ru\/preview\/Nx-JIata6q5uXA7Dme0XOg\/160x160x90\/1\/f\/4\/54e41d36d6d7f63c268b456f_5d568941dc147.jpg"",""https:\/\/p0.zoon.ru\/preview\/0bHhRaBvISUORJFD1PXe2A\/160x160x90\/1\/f\/d\/54e41d36d6d7f63c268b456f_5d568943641c3.jpg"",""https:\/\/p2.zoon.ru\/preview\/qYN18ur1_3BhLZsYwKWoPQ\/160x160x90\/1\/1\/6\/54e41d36d6d7f63c268b456f_5d568947099f9.jpg"",""https:\/\/p1.zoon.ru\/preview\/4t0Xzfq6KCQnhZZZGUSbuw\/160x160x90\/1\/9\/1\/54e41d36d6d7f63c268b456f_5d56893f08d54.jpg""]","Медицинские центры, Стоматология под микроскопом , Базальная имплантация, Бесплатная стоматология","м. Новокосино, улица Октября, 24, 1 этаж, Реутов",…Нам просто посоветовали случайно эту стоматологию…,2021-19-06 23:37:13
1624135167,Здоровая улыбка,"[""https:\/\/p0.zoon.ru\/preview\/2ONJdwRl7TOdVhfEbcVvig\/160x160x90\/1\/d\/7\/590ae2dd4cfda32c0045c808_5f487441a4283.jpg"",""https:\/\/p1.zoon.ru\/preview\/Z9M3Bmzg_o6xzpWKuUYAhA\/160x160x90\/1\/8\/d\/590ae2dd4cfda32c0045c808_5f2a5a0833cac.jpg"",""https:\/\/p0.zoon.ru\/preview\/6tUB0V_VvvoCOjaNwhB99g\/160x160x90\/1\/e\/f\/590ae2dd4cfda32c0045c808_5f2a5a03a6816.jpg"",""https:\/\/p1.zoon.ru\/preview\/rKh_qTxGuBqCt5nMrQzvuA\/160x160x90\/1\/a\/7\/590ae2dd4cfda32c0045c808_5f2a59fc3b4a2.jpg"",""https:\/\/p1.zoon.ru\/preview\/3Gs2cThX63Z0yyqNh6ORBA\/160x160x90\/1\/3\/4\/590ae2dd4cfda32c0045c808_5f2a5a4909f3a.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Неотложная помощь в стоматологии","ул. Маршала Савицкого, д. 22, корп. 2, Москва","Вероника Сергеевна отличный врач, я ребенка вожу только к ней, не знаю как у не получается настолько хорошо ладить с детьми",2021-19-06 23:37:14
1624135169,Гармония,"[""https:\/\/p1.zoon.ru\/preview\/-4rND0s6-26I4QK2wKgbnw\/160x160x90\/1\/4\/0\/6053ff449924f04d3606aa97_609a4a315d421.jpg"",""https:\/\/p0.zoon.ru\/preview\/1w6oAJZ_FKcxUJVnvEfFQQ\/160x160x90\/1\/6\/7\/6053ff449924f04d3606aa97_609a4a2b169b6.jpg"",""https:\/\/p2.zoon.ru\/preview\/l0IuZoalByam2A-vvKj1rA\/160x160x90\/1\/e\/d\/6053ff449924f04d3606aa97_609a4a2e812a1.jpg"",""https:\/\/p2.zoon.ru\/preview\/oJIPMZPMLlNieVq4ypG6zA\/160x160x90\/1\/a\/e\/6053ff449924f04d3606aa97_609a4a2c49837.jpg"",""https:\/\/p0.zoon.ru\/preview\/WoinaTd2ep83hIQ-eQYKRA\/160x160x90\/1\/1\/9\/6053ff449924f04d3606aa97_609a4a29f2b95.jpg""]","Медицинские центры, Висцеральный массаж , Массаж воротниковой зоны, Кинезиотейпирование","м. Добрынинская, Щетининский переулок, 9с1, Москва","Врач от бога, долго мучалась с болями в пояснице, после 2-х сеансов хожу как новенькая",2021-19-06 23:37:15
1624135171,Центр традиционного акушерства и семейной медицины,"[""https:\/\/p2.zoon.ru\/preview\/3Xhs31CI6DAo5KE_A8OGWg\/160x160x90\/1\/f\/2\/53391b6040c088b07f8b6937_5cc31a0549f0a.jpg"",""https:\/\/p0.zoon.ru\/preview\/qr9WFL7GksKm-zWeHfY8HQ\/160x160x90\/1\/6\/f\/53391b6040c088b07f8b6937_5cc31a202dc6b.jpg"",""https:\/\/p0.zoon.ru\/preview\/u7q-s1SoWvcIiUR6pzVWDQ\/160x160x90\/1\/6\/8\/53391b6040c088b07f8b6937_5cc31a1d19c04.jpg"",""https:\/\/p2.zoon.ru\/preview\/jdb9QvopTgfnG7Z023v63A\/160x160x90\/1\/c\/6\/53391b6040c088b07f8b6937_5cc31a1a6c8f9.jpg"",""https:\/\/p2.zoon.ru\/preview\/SUXWJMiERHoaUEr58WS0fw\/160x160x90\/1\/f\/0\/53391b6040c088b07f8b6937_5cc31a167f8e1.jpg""]","Медицинские центры, Специализированная клиника , Справка в лагерь, ЭКГ на дому","м. Тульская, Павловская улица, 18с2, 3 этаж, Москва","",2021-19-06 23:37:16
1624135173,Домодент,"[""https:\/\/p1.zoon.ru\/preview\/xhWQKxDHSpn7Uhx3_VROng\/160x160x90\/1\/e\/8\/52c0815540c0886b7c8dd2ff_5dc97edb10fd4.jpg"",""https:\/\/p0.zoon.ru\/preview\/X7X1TwkQt0GfqYelEiZzRw\/160x160x90\/1\/5\/5\/52c0815540c0886b7c8dd2ff_5dc97ecd73104.jpg"",""https:\/\/p2.zoon.ru\/preview\/edbjsKbHLD7PgitKe3VjJQ\/160x160x90\/1\/e\/f\/52c0815540c0886b7c8dd2ff_5dc97ef57304a.jpg"",""https:\/\/p2.zoon.ru\/preview\/INbEuv5aIOqtL40GISD0Mw\/160x160x90\/1\/b\/6\/52c0815540c0886b7c8dd2ff_5dc97ef558a1f.jpg"",""https:\/\/p2.zoon.ru\/preview\/xP4ZNGg4soMClu4qf5nTCA\/160x160x90\/1\/a\/8\/52c0815540c0886b7c8dd2ff_5dc97ef4e18c3.jpg""]","Медицинские центры, Стоматология под микроскопом , Эндодонтия, Ортодонтия","Каширское шоссе, 83, Домодедово","…Выбрала именно эту клинику, потому что по качеству меня устроило…",2021-19-06 23:37:17
1624135175,Дента-Эль,"[""https:\/\/p0.zoon.ru\/preview\/8KXmrl6xvi5z705VufZLVQ\/160x160x90\/1\/3\/c\/52c0807340c0886b7c8dbf84_5fed60976a12d.jpg"",""https:\/\/p0.zoon.ru\/preview\/0bVvZnlySVOKafuJwoDz-g\/160x160x90\/1\/9\/5\/52c0807340c0886b7c8dbf84_5fafb212b1df4.jpg"",""https:\/\/p0.zoon.ru\/preview\/sHHMv5rJ7wMm2--OeW7tNQ\/160x160x90\/1\/b\/c\/52c0807340c0886b7c8dbf84_5f1698d383aba.jpg"",""https:\/\/p0.zoon.ru\/preview\/v8pSvZwd-ZEJ-_Hx5CQ2cA\/160x160x90\/1\/2\/5\/52c0807340c0886b7c8dbf84_5f16992fbcec7.jpg"",""https:\/\/p1.zoon.ru\/preview\/m2kTIAkJXt2JkkOdlj-17g\/160x160x90\/1\/5\/c\/52c0807340c0886b7c8dbf84_5f1699789c2ce.jpg""]","Медицинские центры, Стоматология под микроскопом , Эндодонтия, Ортодонтия","м. Бульвар Адмирала Ушакова, Южнобутовская улица, 8, Москва","…Персонал клиники меня встретил прекрасно, на входе стоят антисептики и мне измеряли температуру.",2021-19-06 23:37:18
1624135177,Beauty Practice,"[""https:\/\/p1.zoon.ru\/preview\/-D6pRjO2PX9XRsK8LilAag\/160x160x90\/1\/b\/3\/5806e7d88f7a7333308b456f_5dc190db9b2a5.jpg"",""https:\/\/p0.zoon.ru\/preview\/l2K2ogN-6s0sk3eTe8mIqg\/160x160x90\/1\/1\/c\/5806e7d88f7a7333308b456f_5e29c0463523c.jpg"",""https:\/\/p1.zoon.ru\/preview\/xk2CFLtWioVueOf43jh0Og\/160x160x90\/1\/0\/3\/5806e7d88f7a7333308b456f_5e45204f71885.jpg"",""https:\/\/p0.zoon.ru\/preview\/-Fex7Gli2zsqBarHZL_4mA\/160x160x90\/1\/8\/1\/5806e7d88f7a7333308b456f_5e45203e8c997.jpg"",""https:\/\/p0.zoon.ru\/preview\/_Y4twOGTR30yhTz0Na1iKg\/160x160x90\/1\/2\/9\/5806e7d88f7a7333308b456f_5e452057de636.jpg""]","Медицинские центры, Эфферентная терапия , Спортивная медицина, Генетическое обследование","м. Университет, Ленинский проспект, 67к2, Москва",В клинику обратилась впервые…,2021-19-06 23:37:19
1624135179,Стоматология Белый Стиль,"[""https:\/\/p2.zoon.ru\/preview\/QqCfsp-vg1_hs2XEhVxyLw\/160x160x90\/1\/8\/0\/5d4a79995786442e3c08f741_5f8843a10896e.jpg"",""https:\/\/p2.zoon.ru\/preview\/jxcZ3Z2YIJ_azhF6uAOKVw\/160x160x90\/1\/1\/2\/5d4a79995786442e3c08f741_5e7ad080126ee.jpg"",""https:\/\/p2.zoon.ru\/preview\/RrwH2jSd51RLdrvYqnyA5Q\/160x160x90\/1\/7\/8\/5d4a79995786442e3c08f741_5e7ad09fcbad0.jpg"",""https:\/\/p0.zoon.ru\/preview\/ZQhwlLt0PHL8TyJW1DopuA\/160x160x90\/1\/5\/3\/5d4a79995786442e3c08f741_5f881b9f463e0.jpg"",""https:\/\/p2.zoon.ru\/preview\/vV_0pU61sq2HEHobvBFrfg\/160x160x90\/1\/f\/4\/5d4a79995786442e3c08f741_5d4a7a416fc11.jpg""]","Медицинские центры, Стоматология под микроскопом , Эндодонтия, Ортодонтия","м. Октябрьское поле, улица Народного Ополчения, 43к2, Москва",Ну вот и настало время оставить свой отзыв о данной клинике и враче к которому попала на приём…,2021-19-06 23:37:20
1624135181,Центр красоты и здоровья ЭверЭстетик,"[""https:\/\/p0.zoon.ru\/preview\/wxU9wtXxL9GPoAXRcVZVQg\/160x160x90\/1\/9\/c\/595464b1cfb5733b810de986_5d077b3a91c6f.jpg"",""https:\/\/p1.zoon.ru\/preview\/rBLs1pE2EhYL0MZp-KW9nw\/160x160x90\/1\/0\/8\/595464b1cfb5733b810de986_5d077b34b6444.jpg"",""https:\/\/p2.zoon.ru\/preview\/QGoVHgFP9xz9mOH424sbaQ\/160x160x90\/1\/9\/2\/595464b1cfb5733b810de986_5cfe8a1a1bb97.jpg"",""https:\/\/p1.zoon.ru\/preview\/WOOVIR5Jp2oUI8omLmbqQw\/160x160x90\/1\/2\/3\/595464b1cfb5733b810de986_595468b5a79a7.jpg"",""https:\/\/p2.zoon.ru\/preview\/qLkqjhGNfNjCb4NuXtxcNQ\/160x160x90\/1\/6\/c\/595464b1cfb5733b810de986_5d077b5c1c484.jpg""]","Медицинские центры, Специализированная клиника , Многопрофильная клиника, Центр лазерной медицины","м. Профсоюзная, Нахимовский проспект, 56, Москва",…Качество работы и сервис этого центра тоже на высшем уровне.,2021-19-06 23:37:21
1624135183,VECTOR,"[""https:\/\/p1.zoon.ru\/preview\/xlS6ux2syiADIQC--AspZA\/160x160x90\/1\/5\/9\/6006a958ff3d6c3ce7760a74_60360ce1b5f5d.jpg"",""https:\/\/p1.zoon.ru\/preview\/UTlEpcRHCOj-qQAYc4pK3Q\/160x160x90\/1\/e\/6\/6006a958ff3d6c3ce7760a74_60360ce902fa2.jpg"",""https:\/\/p0.zoon.ru\/preview\/IVOHBM-_X9K2_0oklv6CAA\/160x160x90\/1\/1\/4\/6006a958ff3d6c3ce7760a74_60360cbf3f692.jpg"",""https:\/\/p1.zoon.ru\/preview\/ONmoJK0ITXjF7TJQQ7moqA\/160x160x90\/1\/6\/e\/6006a958ff3d6c3ce7760a74_60360cd10be23.jpg"",""https:\/\/p2.zoon.ru\/preview\/lD4tUhfC7ZrZawACiNWRIg\/160x160x90\/1\/0\/e\/6006a958ff3d6c3ce7760a74_60360cded7888.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. Сходненская, Сходненская улица, 36/11, Москва","…Много лет лечимся у Залима Альбертовича, врач, после которого страх перед стоматологами пропадает…",2021-19-06 23:37:22
1624135185,Центр галивации на метро Новослободская,"[""https:\/\/p0.zoon.ru\/preview\/YxAnwjvBMPAwpdWLKtpAdw\/160x160x90\/1\/4\/d\/5f0bdb41373ab96ba148d6d1_5f2b7ec5ae565.jpg"",""https:\/\/p1.zoon.ru\/preview\/vNbzuzjE8j6wMa3BMHOEWw\/160x160x90\/1\/7\/2\/5f0bdb41373ab96ba148d6d1_5f2b7e581405c.jpg"",""https:\/\/p0.zoon.ru\/preview\/lNeYOWDFVG-OB3sCG4ISOw\/160x160x90\/1\/5\/c\/5f0bdb41373ab96ba148d6d1_5f2b7e6c50aef.jpg"",""https:\/\/p1.zoon.ru\/preview\/vOqNEcyx_P6-r6DnUMYq_g\/160x160x90\/1\/1\/5\/5f0bdb41373ab96ba148d6d1_5f2b7e7a9726e.jpg"",""https:\/\/p1.zoon.ru\/preview\/InJFIsnSL_WlObvWzyX0zg\/160x160x90\/1\/1\/e\/5f0bdb41373ab96ba148d6d1_5f2b7ea18862f.jpg""]","Медицинские центры, Детская косметология , Центр красоты и здоровья, Косметология","м. Новослободская, Краснопролетарская улица, 7, Москва","Обратилась в центр по рекомендации подруги, проходила процедуру галивации, процедура прошла хорошо, успешно, заметен результат, планирую посетить еще…",2021-19-06 23:37:23
1624135187,Дента-Эль,"[""https:\/\/p1.zoon.ru\/preview\/Q3S-vEBfuOdOy0T0v1SFGA\/160x160x90\/1\/9\/4\/52c0807340c0886b7c8dbf7e_5fed612ad7492.jpg"",""https:\/\/p0.zoon.ru\/preview\/n8p8yjqW0_FphGDOZX9kPg\/160x160x90\/1\/8\/7\/52c0807340c0886b7c8dbf7e_5fafb0b46a54c.jpg"",""https:\/\/p0.zoon.ru\/preview\/SMnRoywRh8_87MsR1vUAdw\/160x160x90\/1\/1\/a\/52c0807340c0886b7c8dbf7e_5f16dde87a618.jpg"",""https:\/\/p1.zoon.ru\/preview\/29m68O5f5quNpyCQEt6FQQ\/160x160x90\/1\/5\/a\/52c0807340c0886b7c8dbf7e_5f16de087d81c.jpg"",""https:\/\/p0.zoon.ru\/preview\/UHYO3p20lif827uW0sOaYw\/160x160x90\/1\/b\/b\/52c0807340c0886b7c8dbf7e_5f16dda2cce26.jpg""]","Медицинские центры, Стоматология под микроскопом , Эндодонтия, Ортодонтия","м. Полежаевская, Хорошёвское шоссе, 80, 1 этаж, Москва","…Общее впечатление от клиники хорошее, всё чисто и уютно…",2021-19-06 23:37:24
1624135189,Санидент,"[""https:\/\/p0.zoon.ru\/preview\/56RaMnTopBsC88n6Df1sbw\/160x160x90\/3\/5\/d\/5a5c2c3053063f46fd4b95e1_5cc6d3fe5577b.jpg"",""https:\/\/p0.zoon.ru\/preview\/Rklm4I595nDf-4n2oYtmcw\/160x160x90\/3\/0\/5\/5a5c2c3053063f46fd4b95e1_5cc6d3f901deb.jpg"",""https:\/\/p2.zoon.ru\/preview\/2htCfh-TkPtUZkcmWo5ikw\/160x160x90\/7\/c\/b\/5a5c2c3053063f46fd4b95e1_5cc6d40381d67.jpg"",""https:\/\/p1.zoon.ru\/preview\/CIFfHsZNs-hXHgxG6sFIwQ\/160x160x90\/1\/4\/8\/5a5c2c3053063f46fd4b95e1_5cc6d409494a4.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Неотложная помощь в стоматологии","улица Новосёлки, 4, Ивантеевка",…Врач показал зубы до процедуры и после…,2021-19-06 23:37:25
